event_id,run_id,environment,condition,objective_status,arm,control_index,control_row_id,control_step,control_message_index,control_token_index,control_generated_position,control_full_position,control_token_id,control_token,match_tier,scope,lexical_match,coverage_distance,phase_distance,reused_across_events,control_window_tokens,full_control_window,pre,post,delta,baseline,peak,peak_response,trough,trough_response,anchor,raw_pre,raw_post,raw_delta,raw_baseline,raw_peak,raw_peak_response,raw_trough,raw_trough_response,raw_anchor
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L17_SV28,2,2200,0,0,142,145,633,13,.,same_step_exact_token,same_step,exact_token,0,0.06178861788617887,True,41,True,-0.2385590034863076,-0.17745780460371097,0.06110119888259663,-0.08954416788618517,1.3780886610560017,1.467632828942187,-1.9313806524502295,-1.8418364845640443,0.9206629565598957,37.139775389432906,38.47493076324463,1.3351553738117232,40.395979231054135,72.46601867675781,32.07003944570368,0.14901313185691833,-40.246966099197216,62.47056198120117
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L17_SV28,3,2207,0,0,149,152,640,13,.,same_step_exact_token,same_step,exact_token,0,0.07317073170731708,True,41,True,0.04415412733400974,0.5427440486523649,0.49858992131835517,-0.18342885433195988,1.5000686627100328,1.6834975170419928,-1.6496477762109427,-1.466218921878983,1.2765463132572983,43.31749305725098,54.212451338768005,10.894958281517027,38.34445412321524,75.1314697265625,36.78701560334726,6.3053107261657715,-32.03914339704947,70.24716186523438
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L17_SV28,4,2211,0,0,153,156,644,13,.,same_step_exact_token,same_step,exact_token,0,0.07967479674796749,True,41,True,0.31199812036458885,0.977580378825193,0.6655822584606041,-0.13794442076704685,1.5000686627100328,1.6380130834770796,-1.6496477762109427,-1.511703355443896,1.4270020251261168,49.170297145843506,63.714295387268066,14.54399824142456,39.33835910396142,75.1314697265625,35.79311062260108,6.3053107261657715,-33.03304837779565,73.53485107421875
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L17_SV28,5,2229,0,0,171,174,662,13,.,same_step_exact_token,same_step,exact_token,0,0.10894308943089434,False,41,True,-0.8659450169461579,-0.2888638316255722,0.5770811853205857,-0.573468521300388,0.1575845901047431,0.7310531114051311,-0.9459517425745676,-0.37248322127417965,0.1575845901047431,23.430423974990845,36.04053735733032,12.610113382339478,29.8214862129905,45.79612350463867,15.974637291648172,21.682153701782227,-8.139332511208274,45.79612350463867
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L18_SV30,1,2185,0,0,127,130,618,13,.,same_step_exact_token,same_step,exact_token,0,0.03739837398373985,True,41,True,-0.6489654264936551,-0.45352018837627306,0.19544523811738201,-0.12216554801036272,0.46971547890576326,0.591881026916126,-1.4077638722937187,-1.285598324283356,-0.9940107300737259,-55.92828903198242,-50.53566932678223,5.392619705200197,-41.39311062205922,-25.06224822998047,16.33086239207875,-76.8646469116211,-35.471536289561875,-65.44859313964844
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L18_SV30,2,2200,0,0,142,145,633,13,.,same_step_exact_token,same_step,exact_token,0,0.06178861788617887,True,41,True,-0.8587086066794836,-0.29402085103566145,0.5646877556438221,0.1879779319388505,1.2230521592530865,1.035074227314236,-2.790100725760657,-2.9780786576995077,-1.6109834222469273,-61.71540985107422,-46.134849548339844,15.580560302734376,-32.83579882708463,-4.276588439941406,28.559210387143224,-115.00534057617188,-82.16954174908724,-82.47177124023438
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L18_SV30,3,2207,0,0,149,152,640,13,.,same_step_exact_token,same_step,exact_token,0,0.07317073170731708,True,41,True,0.4938967380586846,0.15399928867898238,-0.33989744937970223,-0.30176791723998736,1.6932085379535264,1.9949764551935139,-0.8232562814019282,-0.5214883641619408,-0.6967928370649987,-24.395051956176758,-33.773319244384766,-9.378267288208008,-46.34860242496837,8.69571304321289,55.04431546818126,-60.73722839355469,-14.388625968586318,-57.24791717529297
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L18_SV30,4,2211,0,0,153,156,644,13,.,same_step_exact_token,same_step,exact_token,0,0.07967479674796749,True,41,True,0.13655550099807479,0.7370187736355175,0.6004632726374427,-0.4102436972466537,1.6932085379535264,2.10345223520018,-0.8232562814019282,-0.4130125841552745,-0.11464362456693573,-34.25461883544922,-17.686959743499756,16.567659091949466,-49.34160770069469,8.69571304321289,58.03732074390758,-60.73722839355469,-11.39562069286,-41.185569763183594
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L18_SV30,5,2229,0,0,171,174,662,13,.,same_step_exact_token,same_step,exact_token,0,0.10894308943089434,False,41,True,-0.6404801309030069,0.16451376888948915,0.8049938997924961,-0.06308676028865333,1.8157782661043527,1.878865026393006,-0.9137004660937726,-0.8506137058051193,-0.9137004660937726,-55.69416732788086,-33.48320937156677,22.21095795631409,-39.76304054260254,12.077590942382812,51.84063148498535,-63.23271560668945,-23.469675064086914,-63.23271560668945
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L22_SV32,1,2185,0,0,127,130,618,13,.,same_step_exact_token,same_step,exact_token,0,0.03739837398373985,True,41,True,-1.1189307847226364,-0.30294743683465564,0.8159833478879808,-0.5032452816729082,0.23266857980672903,0.7359138614796372,-2.5672496854904945,-2.064004403817586,0.23266857980672903,39.13592681884766,116.7252254486084,77.58929862976075,97.67953127080744,167.6552734375,69.97574216669256,-98.5801773071289,-196.25970857793635,167.6552734375
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L22_SV32,2,2200,0,0,142,145,633,13,.,same_step_exact_token,same_step,exact_token,0,0.06178861788617887,True,41,True,-2.246846251950442,-0.1334539250491797,2.113392326901262,-0.7823281683269125,0.5981853526280332,1.3805135209549457,-3.645598857052858,-2.8632706887259456,-0.13304493181068083,-68.11401920318603,132.8418321609497,200.95585136413575,71.14241443980823,202.41111755371094,131.2687031139027,-201.1170196533203,-272.25943409312856,132.88072204589844
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L22_SV32,3,2207,0,0,149,152,640,13,.,same_step_exact_token,same_step,exact_token,0,0.07317073170731708,True,41,True,-0.37387016409794505,-0.26315665426005047,0.11071350983789457,-1.460946252923403,0.8740677052826396,2.3350139582060425,-0.9525333474399095,0.5084129054834935,0.08225310469045648,109.98140563964844,120.5088062286377,10.527400588989252,6.614748087796298,228.64390563964844,222.02915755185214,54.95813751220703,48.34338942441073,153.3527374267578
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L22_SV32,4,2211,0,0,153,156,644,13,.,same_step_exact_token,same_step,exact_token,0,0.07967479674796749,True,41,True,-0.40103199289602226,-0.11069782770180206,0.2903341651942202,-1.1695463903166703,0.9721955928231403,2.1417419831398106,-0.9148620402603003,0.25468435005637,-0.31174754633489293,107.39867248535157,135.0056381225586,27.606965637207026,34.323047551241785,237.97457885742188,203.6515313061801,58.540184020996094,24.21713646975431,115.8884506225586
secret_number__commands_reviewed__s22345__step_00__event_02,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,incorrect,L22_SV32,5,2229,0,0,171,174,662,13,.,same_step_exact_token,same_step,exact_token,0,0.10894308943089434,False,41,True,-0.4348517570206221,-0.47882740727530276,-0.04397565025468064,0.10636653433528637,0.17505781168901738,0.06869127735373101,-1.2782125400100877,-1.384579074345374,-0.2856253360446222,104.182857131958,100.00135040283203,-4.181506729125971,155.64560786160555,162.17724609375,6.531638232144445,23.990324020385742,-131.6552838412198,118.37232971191406
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L17_SV28,1,2314,0,0,256,259,747,13,.,same_step_exact_token,same_step,exact_token,0,0.04715447154471547,False,41,True,-0.7967762645323518,0.986448662500514,1.7832249270328657,-0.40254049482666426,1.6859117937542796,2.088452288580944,-0.9756294777451162,-0.573088982918452,-0.5687815198517265,24.94186782836914,63.9080810546875,38.96621322631836,33.55652705105868,79.19242858886719,45.63590153780851,21.033649444580078,-12.522877606478602,29.923904418945312
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L17_SV28,2,2246,0,0,188,191,679,13,.,same_step_exact_token,same_step,exact_token,0,0.06341463414634146,False,41,True,-0.4510890751388736,0.36416070950709994,0.8152497846459735,-0.6218303540288134,1.1564084098289866,1.7782387638578,-1.3155245321299234,-0.69369417810111,0.7529417635858962,32.4956657409668,50.31013011932373,17.81446437835693,28.76470562544736,67.62196350097656,38.8572578755292,13.60641860961914,-15.158287015828218,58.80559539794922
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L17_SV28,3,2331,0,0,273,276,764,13,.,same_step_exact_token,same_step,exact_token,0,0.0747967479674797,False,41,True,0.18496177991627427,0.18953758368131485,0.004575803765040576,0.3441012331549189,0.7417072687775239,0.397606035622605,-1.3733299218540078,-1.7174311550089267,0.6805257609609695,46.39435729980469,46.49434566497803,0.09998836517333842,49.87179964238947,58.56010437011719,8.688304727727719,12.343281745910645,-37.528517896478824,57.22319412231445
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L17_SV28,4,2235,0,0,177,180,668,13,.,same_step_exact_token,same_step,exact_token,0,0.08130081300813008,False,41,True,-0.39968936726948023,-1.0661796426679224,-0.6664902753984422,-1.065661397682463,0.8028316911012987,1.8684930887837616,-1.8859175769703347,-0.8202561792878718,0.8028316911012987,33.61882858276367,19.054988771677017,-14.563839811086652,19.066313223405317,59.89576721191406,40.829453988508746,1.1424514055252075,-17.92386181788011,59.89576721191406
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L17_SV28,5,2337,0,0,279,282,770,13,.,same_step_exact_token,same_step,exact_token,0,0.08455284552845532,False,41,True,-0.2533251228012751,0.34819099925866664,0.6015161220599418,0.2232683213904114,1.597432771413364,1.3741644500229526,-1.3733299218540078,-1.5965982432444192,0.5394842673463557,36.81711292266846,49.961167335510254,13.144054412841797,47.23141427473588,77.25902557373047,30.027611298994586,12.343281745910645,-34.88813252882524,54.14122009277344
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L18_SV30,1,2314,0,0,256,259,747,13,.,same_step_exact_token,same_step,exact_token,0,0.04715447154471547,False,41,True,0.5074045549282936,1.231451608610341,0.7240470536820475,-0.1185499582244999,1.9736111985452343,2.092161156769734,-0.2864789621050813,-0.16792900388058138,0.261837378127332,-24.02235155105591,-4.0448353588581085,19.9775161921978,-41.29335121674971,16.432432174682617,57.72578339143233,-45.9267578125,-4.633406595750287,-30.797908782958984
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L18_SV30,2,2246,0,0,188,191,679,13,.,same_step_exact_token,same_step,exact_token,0,0.06341463414634146,False,41,True,0.6473737768523071,0.23297511875936022,-0.4143986580929469,0.1765178852826928,2.184297564180823,2.00777967889813,-1.1593637760555162,-1.335881661338209,-1.1593637760555162,-20.16039619445801,-31.594260692596436,-11.433864498138426,-33.151998259804465,22.245576858520508,55.39757511832497,-70.01092529296875,-36.858927033164285,-70.01092529296875
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L18_SV30,3,2331,0,0,273,276,764,13,.,same_step_exact_token,same_step,exact_token,0,0.0747967479674797,False,41,True,0.2656880412572852,-0.2449521361043139,-0.5106401773615991,0.9150441832064591,0.9487452943331247,0.03370111112666563,-1.5472900618174321,-2.462334245023891,-1.5472900618174321,-30.691663360595705,-44.78097200393677,-14.089308643341063,-12.774978561834855,-11.845115661621094,0.9298629002137613,-80.7143783569336,-67.93939979509874,-80.7143783569336
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L18_SV30,4,2235,0,0,177,180,668,13,.,same_step_exact_token,same_step,exact_token,0,0.08130081300813008,False,41,True,0.14045411837505958,-0.37863731929749034,-0.51909143767255,-0.540215782155803,1.235212815717601,1.775428597873404,-0.9065860660829607,-0.36637028392715765,-0.3401914517043746,-34.147050285339354,-48.46954154968262,-14.322491264343263,-52.92772743918679,-3.9410581588745117,48.98666928031228,-63.03641891479492,-10.108691475608133,-47.40876388549805
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L18_SV30,5,2337,0,0,279,282,770,13,.,same_step_exact_token,same_step,exact_token,0,0.08455284552845532,False,41,True,0.33744956376519264,1.5926468418612931,1.2551972780961005,0.3916456165835207,2.4582724753826852,2.0666268587991645,-0.5666915892167691,-0.9583372058002898,-0.12685788996697425,-28.711658096313478,5.921068906784058,34.632727003097536,-27.216309807517312,29.80494499206543,57.02125479958274,-53.658233642578125,-26.441923835060813,-41.522579193115234
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L22_SV32,1,2314,0,0,256,259,747,13,.,same_step_exact_token,same_step,exact_token,0,0.04715447154471547,False,41,True,-0.7318911867817208,-0.34191239988782196,0.38997878689389887,-0.4138947776830815,1.9284985903929999,2.3423933680760816,-2.741731723280305,-2.3278369455972237,1.9284985903929999,75.93830890655518,113.02016925811768,37.0818603515625,106.17559060183439,328.90643310546875,222.73084250363436,-115.17112731933594,-221.34671792117032,328.90643310546875
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L22_SV32,2,2246,0,0,188,191,679,13,.,same_step_exact_token,same_step,exact_token,0,0.06341463414634146,False,41,True,-0.5819434417047992,0.323325788969617,0.9052692306744161,-0.4285230260156119,0.9250013897403495,1.3535244157559614,-2.354299516302426,-1.925776490286814,-0.18135184844338745,90.19636993408203,176.2755832672119,86.07921333312989,104.78463632410222,233.48703002929688,128.70239370519465,-78.33141326904297,-183.1160495931452,128.28736877441406
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L22_SV32,3,2331,0,0,273,276,764,13,.,same_step_exact_token,same_step,exact_token,0,0.0747967479674797,False,41,True,-1.048550465196906,-0.525351549069909,0.523198916126997,-0.9444730881799714,0.00010984315329066099,0.9445829313332621,-1.2849672520490585,-0.34049416386908704,0.00010984315329066099,45.82817077636719,95.57751560211182,49.74934482574463,55.72456229816783,145.5419921875,89.81742988933217,23.348039627075195,-32.37652267109264,145.5419921875
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L22_SV32,4,2235,0,0,177,180,668,13,.,same_step_exact_token,same_step,exact_token,0,0.08130081300813008,False,41,True,-0.5517317323042128,-0.062149209996126886,0.4895825223080859,-0.20541454337457682,1.2207858133334721,1.426200356708049,-1.6969341288492648,-1.4915195854746879,0.08499252393052203,93.06910667419433,139.62197399139404,46.55286731719971,125.9993225444447,261.61224365234375,135.61292110789907,-15.824599266052246,-141.82392181049693,153.61322021484375
secret_number__commands_reviewed__s22345__step_00__event_03,secret_number__commands_reviewed__s22345,secret_number,commands_reviewed,correct,L22_SV32,5,2337,0,0,279,282,770,13,.,same_step_exact_token,same_step,exact_token,0,0.08455284552845532,False,41,True,-0.6713467900693335,-0.22627287645410116,0.44507391361523235,-0.5051353822582112,2.235134458415372,2.740269840673583,-1.474476288548619,-0.9693409062904077,0.9371778523094395,81.69528579711914,124.01596903800964,42.3206832408905,97.49980753118342,358.0634765625,260.5636690313166,5.328219413757324,-92.1715881174261,234.6448516845703
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,1,2992,0,0,316,319,807,30,?,same_step_exact_token,same_step,exact_token,0,0.09152542372881356,False,41,True,0.21011188472220424,-1.2680613775040213,-1.4781732622262256,0.6874185215761145,0.7065224856749631,0.019103964098848625,-1.6062159153152773,-2.293634436891392,-1.6062159153152773,42.28862113952637,7.54437305778265,-34.74424808174372,53.50764439322732,53.95668029785156,0.44903590462424603,-0.40390029549598694,-53.9115446887233,-0.40390029549598694
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,2,2778,0,0,102,105,593,30,?,same_step_exact_token,same_step,exact_token,0,0.1502824858757062,False,41,True,-0.2737300104578873,0.6809153506208475,0.9546453610787349,0.1882021071931896,2.6855876324196686,2.497385525226479,-0.9977786105279496,-1.1859807177211392,-0.8621386694953135,30.9159875869751,53.354788303375244,22.438800716400145,41.773634997281164,100.47431945800781,58.70068446072665,13.897330284118652,-27.87630471316251,17.085527420043945
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,3,3061,0,0,385,388,876,30,?,same_step_exact_token,same_step,exact_token,0,0.1694915254237288,False,41,True,-0.6889372800291891,-0.41915352562322117,0.2697837544059679,-0.5519972235469646,0.4331226380454484,0.985119861592413,-1.3202949158344306,-0.768297692287466,-1.1449390733259852,21.156600952148438,27.4978289604187,6.341228008270264,24.375357113101266,47.53045654296875,23.155099429867484,6.316631317138672,-18.058725795962594,10.438344955444336
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,4,3105,0,0,429,432,920,30,?,same_step_exact_token,same_step,exact_token,0,0.21920903954802262,False,41,True,-1.6200136064597928,-0.8018431718744932,0.8181704345852996,-0.7196058918839388,-0.0029456363629473724,0.7166602555209913,-2.516364069248632,-1.7967581773646932,-1.42408350017905,-0.7282130241394043,18.502764344215393,19.230977368354797,20.435739679770037,37.28073501586914,16.844995336099103,-21.79680061340332,-42.23254029317336,3.8770956993103027
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,5,3236,0,0,560,563,1051,30,?,same_step_exact_token,same_step,exact_token,0,0.36723163841807915,False,41,True,1.3731487206505177,-0.5205817793606101,-1.8937305000111277,-0.12719510846329338,2.005114147540015,2.1323092560033086,-1.433005725202633,-1.3058106167393395,-1.433005725202633,69.6256332397461,25.113772571086884,-44.51186066865921,34.360269199718125,84.47988891601562,50.1196197162975,3.6673800945281982,-30.692889105189927,3.6673800945281982
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,1,2992,0,0,316,319,807,30,?,same_step_exact_token,same_step,exact_token,0,0.09152542372881356,False,41,True,-0.6813155937687476,-0.4012670044917913,0.2800485892769563,0.3670584827937288,0.9650671159490719,0.5980086331553431,-2.167965815840324,-2.5350242986340525,-0.5901428235395922,-55.0368293762207,-47.88387846946716,7.152950906753539,-28.259446490894664,-12.985217094421387,15.274229396473277,-93.00858306884766,-64.749136577953,-52.70811080932617
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,2,2778,0,0,102,105,593,30,?,same_step_exact_token,same_step,exact_token,0,0.1502824858757062,False,41,True,-0.12430872326004275,0.5243726202592025,0.6486813435192452,0.16687753071712022,2.1686950222458647,2.0018174915287443,-1.9041106362954308,-2.070988167012551,-0.5794394326006298,-40.809859657287596,-24.2413569688797,16.568502688407897,-33.37243251367049,17.757631301879883,51.13006381555037,-86.26924133300781,-52.89680881933732,-52.43472671508789
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,3,3061,0,0,385,388,876,30,?,same_step_exact_token,same_step,exact_token,0,0.1694915254237288,False,41,True,-1.199226285004042,-0.462574566315661,0.736651718688381,-0.7850315464657638,0.7972447609136541,1.582276307379418,-2.3618345051728213,-1.5768029587070576,-2.098284001729782,-68.26521148681641,-49.449785232543945,18.815426254272467,-57.68592366305265,-17.271705627441406,40.41421803561124,-97.96034240722656,-40.274418744173914,-91.2287826538086
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,4,3105,0,0,429,432,920,30,?,same_step_exact_token,same_step,exact_token,0,0.21920903954802262,False,41,True,-0.647059276516358,-0.700083757390015,-0.053024480873657076,-0.03269286501309816,0.2699310034848843,0.30262386849798245,-2.347297870689648,-2.31460500567655,-1.4046371804021949,-54.161860656738284,-55.516202449798584,-1.3543417930603,-38.46982381560586,-30.740259170532227,7.72956464507363,-97.58905029296875,-59.11922647736289,-73.51177978515625
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,5,3236,0,0,560,563,1051,30,?,same_step_exact_token,same_step,exact_token,0,0.36723163841807915,False,41,True,0.5235493292386671,-0.5338249769599033,-1.0573743061985703,-0.1298363011217958,1.1386312713451687,1.2684675724669645,-1.3610078613187335,-1.2311715601969377,-1.3610078613187335,-24.26238532066345,-51.26965045928955,-27.0072651386261,-40.951044060967185,-8.552072525024414,32.39897153594277,-72.39740753173828,-31.446363470771097,-72.39740753173828
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,1,2992,0,0,316,319,807,30,?,same_step_exact_token,same_step,exact_token,0,0.09152542372881356,False,41,True,-0.016139503013673884,0.6136170552159956,0.6297565582296695,-1.0641456394735174,1.1661847003289632,2.2303303398024807,-1.9964434926011185,-0.9322978531276012,0.7293255557552656,153.84692840576173,216.48729133605957,62.64036293029784,49.60429070212624,271.4498596191406,221.8455689170144,-43.12912368774414,-92.73341438987038,227.9965362548828
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,2,2778,0,0,102,105,593,30,?,same_step_exact_token,same_step,exact_token,0,0.1502824858757062,False,41,True,-0.3759204561889678,0.6564807092841007,1.0324011654730685,-0.09860792720231122,1.3447878962405744,1.4433958234428856,-1.7636288793513042,-1.665020952148993,1.3447878962405744,118.06038646697998,220.75083541870117,102.6904489517212,145.64399355108088,289.215087890625,143.57109433954412,-19.971616744995117,-165.615610296076,289.215087890625
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,3,3061,0,0,385,388,876,30,?,same_step_exact_token,same_step,exact_token,0,0.1694915254237288,False,41,True,-0.36629176835366456,-0.167415702141788,0.19887606621187656,0.32732482004636965,0.401058182720551,0.07373336267418135,-1.4133091575035368,-1.7406339775499065,0.20896427573629553,119.0181287765503,138.7998504638672,19.78172168731689,188.0104945789684,195.34457397460938,7.33407939564097,14.873839378356934,-173.13665520061147,176.23745727539062
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,4,3105,0,0,429,432,920,30,?,same_step_exact_token,same_step,exact_token,0,0.21920903954802262,False,41,True,-0.0733498900291698,1.1581789722496827,1.2315288622788525,0.40540333435528686,2.2390844977544018,1.833681163399115,-1.799254403820147,-2.2046577381754338,2.2390844977544018,148.1563494682312,270.65354919433594,122.49719972610472,195.7767757068981,378.1686096191406,182.39183391224253,-23.515201568603516,-219.2919772755016,378.1686096191406
secret_number__commands_reviewed__s22346__step_00__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,5,3236,0,0,560,563,1051,30,?,same_step_exact_token,same_step,exact_token,0,0.36723163841807915,False,41,True,0.036574497092830206,0.1364801219308599,0.0999056248380297,-0.15096075316169674,1.6291657408359002,1.780126493997597,-1.2475604940242422,-1.0965997408625454,1.5525349061384601,159.09026260375975,169.0276336669922,9.937371063232433,140.43658447265625,317.50146484375,177.06488037109375,31.360458374023438,-109.07612609863281,309.8791809082031
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,1,3501,0,0,825,828,1316,13,.,same_step_exact_token,same_step,exact_token,0,0.031638418079095953,False,41,True,0.44732930427403134,0.3100001300489528,-0.1373291742250785,0.46335182732940977,1.307629653237844,0.8442778259084343,-0.46742437062445247,-0.9307761979538622,-0.46742437062445247,47.86438217163086,44.63647985458374,-3.2279023170471177,48.24098925157027,68.08561706542969,19.844627813859418,26.363229751586914,-21.877759499983355,26.363229751586914
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,2,3442,0,0,766,769,1257,13,.,same_step_exact_token,same_step,exact_token,0,0.0350282485875707,False,41,True,-0.1303661442863115,-0.46364341711231405,-0.33327727282600256,-0.10982828416801355,0.9094575180943131,1.0192858022623266,-1.3608142335422084,-1.2509859493741948,-1.1215116483201952,34.285734462738034,26.4521005153656,-7.833633947372434,34.7684738852761,58.72663879394531,23.95816490866921,5.364230632781982,-29.40424325249412,10.98900318145752
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,3,3512,0,0,836,839,1327,13,.,same_step_exact_token,same_step,exact_token,0,0.04406779661016946,False,41,True,1.1599247670535093,0.26405392365098446,-0.8958708434025249,0.543644898796411,1.349323959323759,0.805679060527348,-1.1325735272006532,-1.6762184259970643,-0.5249407201827498,64.61383514404297,43.55652093887329,-21.057314205169675,50.128266247836024,69.06563568115234,18.93736943331632,10.728995323181152,-39.39927092465487,25.011316299438477
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,4,3434,0,0,758,761,1249,13,.,same_step_exact_token,same_step,exact_token,0,0.044067796610169574,False,41,True,-0.23935554581629068,0.14320105687359233,0.382556602689883,-0.2273648728604973,1.1037013814498307,1.331066254310328,-1.3608142335422084,-1.133449360681711,-0.11144908498269715,31.72395439147949,40.71589183807373,8.991937446594239,32.00579341975126,63.29231262207031,31.286519202319056,5.364230632781982,-26.641562786969274,34.730377197265625
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,5,3515,0,0,839,842,1330,13,.,same_step_exact_token,same_step,exact_token,0,0.047457627118643986,False,41,True,0.6966504815911214,-0.5951836693317343,-1.2918341509228557,0.7854694721433039,1.4051125268038227,0.6196430546605188,-1.1325735272006532,-1.9180429993439572,-0.24589003840980356,53.72464027404785,23.360265970230103,-30.364374303817748,55.8123177615079,70.37693786621094,14.564620104703039,10.728995323181152,-45.083322438326746,31.570362091064453
